	masa A		
t	x	y	
22,000	3,676E-2	8,289E-2
22,033		
22,067		
22,100		
22,133		
22,167	3,671E-2	8,276E-2
22,200		
22,233		
22,267		
22,300		
22,333	3,674E-2	8,249E-2
22,367		
22,400		
22,433		
22,467		
22,500	3,667E-2	8,228E-2
22,533		
22,567		
22,600		
22,633		
22,667	3,670E-2	8,201E-2
22,700		
22,733		
22,767		
22,800		
22,833	3,673E-2	8,174E-2
22,867		
22,900		
22,933		
22,967		
23,000	3,670E-2	8,134E-2
23,033		
23,067		
23,100		
23,133		
23,167	3,667E-2	8,098E-2
23,200		
23,233		
23,267		
23,300		
23,333	3,667E-2	8,094E-2
23,367		
23,400		
23,433		
23,467		
23,500	3,666E-2	8,076E-2
23,533		
23,567		
23,600		
23,633		
23,667	3,663E-2	8,040E-2
23,700		
23,733		
23,767		
23,800		
23,833	3,661E-2	8,005E-2
23,867		
23,900		
23,933		
23,967		
24,000	3,660E-2	7,992E-2
24,033		
24,067		
24,100		
24,133		
24,167	3,658E-2	7,974E-2
24,200		
24,233		
24,267		
24,300		
24,333	3,657E-2	7,956E-2
24,367		
24,400		
24,433		
24,467		
24,500	3,647E-2	7,948E-2
24,533		
24,567		
24,600		
24,633		
24,667	3,638E-2	7,940E-2
24,700		
24,733		
24,767		
24,800		
24,833	3,637E-2	7,922E-2
24,867		
24,900		
24,933		
24,967		
25,000	3,635E-2	7,904E-2
25,033		
25,067		
25,100		
25,133		
25,167	3,634E-2	7,877E-2
25,200		
25,233		
25,267		
25,300		
25,333	3,627E-2	7,851E-2
25,367		
25,400		
25,433		
25,467		
25,500	3,625E-2	7,824E-2
25,533		
25,567		
25,600		
25,633		
25,667	3,624E-2	7,807E-2
25,700		
25,733		
25,767		
25,800		
25,833	3,618E-2	7,780E-2
25,867		
25,900		
25,933		
25,967		
26,000	3,616E-2	7,758E-2
26,033		
26,067		
26,100		
26,133		
26,167	3,615E-2	7,740E-2
26,200		
26,233		
26,267		
26,300		
26,333	3,613E-2	7,718E-2
26,367		
26,400		
26,433		
26,467		
26,500	3,625E-2	7,691E-2
26,533		
26,567		
26,600		
26,633		
26,667	3,618E-2	7,664E-2
26,700		
26,733		
26,767		
26,800		
26,833	3,617E-2	7,646E-2
26,867		
26,900		
26,933		
26,967		
27,000	3,617E-2	7,642E-2
27,033		
27,067		
27,100		
27,133		
27,167	3,616E-2	7,629E-2
27,200		
27,233		
27,267		
27,300		
27,333	3,615E-2	7,611E-2
27,367		
27,400		
27,433		
27,467		
27,500	3,613E-2	7,593E-2
27,533		
27,567		
27,600		
27,633		
27,667	3,612E-2	7,575E-2
27,700		
27,733		
27,767		
27,800		
27,833	3,610E-2	7,553E-2
27,867		
27,900		
27,933		
27,967		
28,000	3,604E-2	7,531E-2
28,033		
28,067		
28,100		
28,133		
28,167	3,599E-2	7,514E-2
28,200		
28,233		
28,267		
28,300		
28,333	3,598E-2	7,505E-2
28,367		
28,400		
28,433		
28,467		
28,500	3,587E-2	7,479E-2
28,533		
28,567		
28,600		
28,633		
28,667	3,587E-2	7,479E-2
28,700		
28,733		
28,767		
28,800		
28,833	3,584E-2	7,439E-2
28,867		
28,900		
28,933		
28,967		
29,000	3,583E-2	7,417E-2
29,033		
29,067		
29,100		
29,133		
29,167	3,582E-2	7,403E-2
29,200		
29,233		
29,267		
29,300		
29,333	3,580E-2	7,381E-2
29,367		
29,400		
29,433		
29,467		
29,500	3,575E-2	7,364E-2
29,533		
29,567		
29,600		
29,633		
29,667	3,573E-2	7,346E-2
29,700		
29,733		
29,767		
29,800		
29,833	3,568E-2	7,333E-2
29,867		
29,900		
29,933		
29,967		
30,000	3,575E-2	7,310E-2
30,033		
30,067		
30,100		
30,133		
30,167	3,574E-2	7,292E-2
30,200		
30,233		
30,267		
30,300		
30,333	3,568E-2	7,266E-2
30,367		
30,400		
30,433		
30,467		
30,500	3,566E-2	7,248E-2
30,533		
30,567		
30,600		
30,633		
